user_id,/,/about,/features,/features/desktop,/features/mobile,/features/web,/pricing,/signup,/tutorial/end,/tutorial/intro,/tutorial/step-four,/tutorial/step-one,/tutorial/step-three,/tutorial/step-two,drop,length,path,user_agent,user_id
3451,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3452,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3453,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3454,9.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,,
3455,8.0,0.0,0.0,8.0,1.0,20.0,0.0,10.0,13.0,3.0,8.0,20.0,20.0,18.0,,,,,
3456,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3457,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3458,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3459,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3460,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3461,17.0,0.0,4.0,0.0,12.0,17.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3462,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3463,9.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,7.0,0.0,11.0,0.0,0.0,,,,,
3464,16.0,0.0,0.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3465,20.0,0.0,0.0,0.0,8.0,11.0,4.0,14.0,19.0,18.0,16.0,19.0,10.0,19.0,,,,,
3466,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3467,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,3.0,0.0,0.0,,,,,
3468,14.0,4.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,11.0,0.0,18.0,0.0,2.0,,,,,
3469,11.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3470,15.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,9.0,16.0,18.0,1.0,1.0,11.0,,,,,
3471,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,4.0,0.0,0.0,,,,,
3473,5.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,17.0,6.0,16.0,12.0,,,,,
3474,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3475,16.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,12.0,1.0,18.0,,,,,
3476,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3477,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3478,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,8.0,0.0,0.0,,,,,
3479,17.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,12.0,2.0,18.0,5.0,1.0,4.0,,,,,
3480,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3481,4.0,0.0,0.0,0.0,0.0,19.0,0.0,6.0,15.0,3.0,19.0,10.0,18.0,10.0,,,,,
3482,13.0,0.0,2.0,0.0,3.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3483,8.0,0.0,0.0,0.0,19.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,
3484,19.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,17.0,,,,,
3485,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3486,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3487,15.0,0.0,6.0,0.0,0.0,19.0,0.0,4.0,20.0,13.0,14.0,14.0,16.0,4.0,,,,,
3488,12.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,9.0,0.0,4.0,15.0,12.0,,,,,
3489,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3490,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,19.0,0.0,6.0,0.0,0.0,,,,,
3491,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3492,9.0,0.0,1.0,5.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,17.0,0.0,0.0,,,,,
3493,2.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,16.0,0.0,19.0,0.0,0.0,,,,,
3494,10.0,0.0,9.0,0.0,16.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3495,8.0,5.0,0.0,0.0,0.0,12.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3496,2.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3497,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3498,3.0,0.0,0.0,9.0,18.0,4.0,0.0,9.0,3.0,9.0,1.0,1.0,18.0,10.0,,,,,
3499,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,20.0,12.0,11.0,17.0,9.0,,,,,
3500,11.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,,,,,
3501,9.0,0.0,6.0,0.0,0.0,0.0,20.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,
3502,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3503,5.0,0.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0,6.0,0.0,8.0,0.0,0.0,,,,,
3504,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3505,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3507,16.0,0.0,0.0,10.0,13.0,0.0,0.0,10.0,20.0,15.0,12.0,8.0,17.0,4.0,,,,,
3508,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3509,17.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,13.0,0.0,15.0,0.0,15.0,,,,,
3510,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3511,7.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,
3512,4.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,2.0,13.0,18.0,16.0,17.0,11.0,,,,,
3513,4.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,
3514,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,16.0,0.0,0.0,,,,,
3515,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,13.0,12.0,19.0,14.0,4.0,,,,,
3516,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3517,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3518,12.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,15.0,20.0,10.0,14.0,14.0,4.0,,,,,
3519,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,13.0,0.0,12.0,17.0,12.0,,,,,
3520,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3521,8.0,0.0,0.0,0.0,0.0,9.0,0.0,17.0,0.0,17.0,15.0,3.0,14.0,19.0,,,,,
3522,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3523,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3524,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3525,16.0,0.0,0.0,5.0,0.0,7.0,0.0,15.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,
3526,15.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,5.0,10.0,3.0,6.0,7.0,9.0,,,,,
3527,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3528,12.0,0.0,0.0,0.0,0.0,13.0,0.0,9.0,0.0,9.0,0.0,2.0,0.0,4.0,,,,,
3529,6.0,0.0,0.0,0.0,7.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3530,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,2.0,16.0,18.0,8.0,10.0,,,,,
3531,20.0,0.0,17.0,0.0,9.0,14.0,0.0,6.0,19.0,6.0,15.0,3.0,1.0,3.0,,,,,
3532,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,20.0,0.0,9.0,3.0,5.0,,,,,
3533,10.0,0.0,16.0,7.0,11.0,0.0,0.0,13.0,0.0,14.0,15.0,9.0,5.0,6.0,,,,,
3534,15.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,20.0,6.0,9.0,3.0,6.0,,,,,
3535,9.0,6.0,14.0,0.0,0.0,0.0,6.0,5.0,10.0,19.0,16.0,8.0,14.0,1.0,,,,,
3536,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,9.0,0.0,0.0,,,,,
3537,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3538,18.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,18.0,20.0,15.0,3.0,18.0,18.0,,,,,
3539,4.0,0.0,0.0,0.0,10.0,2.0,0.0,3.0,13.0,8.0,16.0,18.0,4.0,20.0,,,,,
3540,6.0,0.0,20.0,0.0,0.0,0.0,3.0,10.0,18.0,11.0,15.0,20.0,1.0,5.0,,,,,
3541,17.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3542,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,2.0,15.0,5.0,7.0,11.0,,,,,
3543,8.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,3.0,7.0,19.0,18.0,,,,,
3544,5.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3545,3.0,0.0,0.0,18.0,0.0,6.0,0.0,16.0,14.0,18.0,16.0,9.0,20.0,18.0,,,,,
3546,9.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,
3547,9.0,0.0,12.0,0.0,0.0,1.0,0.0,15.0,6.0,7.0,15.0,15.0,19.0,11.0,,,,,
3548,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3549,1.0,0.0,0.0,0.0,10.0,0.0,15.0,14.0,0.0,16.0,0.0,0.0,0.0,0.0,,,,,
3550,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3552,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3553,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,2.0,0.0,13.0,,,,,
3554,15.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,7.0,0.0,9.0,,,,,
3555,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3556,15.0,0.0,0.0,13.0,0.0,0.0,0.0,14.0,9.0,8.0,7.0,13.0,2.0,12.0,,,,,
3557,12.0,0.0,17.0,4.0,7.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3558,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3559,20.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,,,,,
3560,10.0,0.0,0.0,16.0,0.0,10.0,0.0,16.0,0.0,8.0,0.0,14.0,0.0,15.0,,,,,
3561,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3562,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3563,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3564,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3565,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3566,12.0,0.0,16.0,0.0,0.0,19.0,0.0,9.0,0.0,20.0,0.0,12.0,0.0,13.0,,,,,
3567,15.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,15.0,15.0,9.0,14.0,14.0,11.0,,,,,
3568,16.0,0.0,10.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3569,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3570,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3571,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3572,12.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,16.0,0.0,16.0,0.0,0.0,,,,,
3573,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,17.0,14.0,9.0,,,,,
3574,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,20.0,5.0,14.0,1.0,3.0,,,,,
3575,14.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3576,2.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3577,20.0,0.0,0.0,11.0,6.0,18.0,0.0,20.0,0.0,12.0,0.0,19.0,0.0,0.0,,,,,
3578,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3579,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,
3580,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3581,16.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,7.0,11.0,14.0,20.0,3.0,19.0,,,,,
3582,15.0,0.0,12.0,14.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,,,,,
3583,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3584,15.0,0.0,17.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,17.0,18.0,7.0,,,,,
3585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3586,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3587,15.0,0.0,0.0,0.0,16.0,0.0,0.0,7.0,0.0,19.0,17.0,9.0,8.0,2.0,,,,,
3588,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.0,6.0,14.0,19.0,20.0,,,,,
3589,2.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,10.0,0.0,0.0,,,,,
3590,15.0,0.0,11.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,
3591,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3592,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,20.0,0.0,0.0,,,,,
3593,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3594,9.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,16.0,0.0,0.0,,,,,
3595,5.0,0.0,3.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3596,8.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3597,19.0,0.0,0.0,17.0,11.0,0.0,0.0,16.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,
3598,10.0,0.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3599,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3601,1.0,0.0,8.0,0.0,0.0,4.0,0.0,5.0,4.0,2.0,18.0,18.0,18.0,18.0,,,,,
3602,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,7.0,0.0,15.0,,,,,
3603,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3604,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3605,11.0,0.0,0.0,15.0,0.0,16.0,19.0,14.0,0.0,10.0,0.0,20.0,17.0,12.0,,,,,
3606,6.0,0.0,4.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3607,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3608,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3609,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3610,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3611,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3612,16.0,0.0,0.0,0.0,16.0,0.0,0.0,19.0,8.0,4.0,16.0,14.0,13.0,6.0,,,,,
3613,14.0,0.0,0.0,10.0,17.0,4.0,0.0,16.0,0.0,17.0,0.0,0.0,0.0,0.0,,,,,
3614,4.0,0.0,0.0,12.0,0.0,7.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,,,,,
3615,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0,10.0,19.0,19.0,,,,,
3616,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3617,20.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3618,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3619,20.0,0.0,0.0,0.0,3.0,18.0,0.0,2.0,4.0,20.0,4.0,5.0,8.0,2.0,,,,,
3620,6.0,0.0,12.0,0.0,0.0,0.0,19.0,3.0,0.0,20.0,0.0,16.0,0.0,0.0,,,,,
3621,15.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,2.0,3.0,2.0,19.0,11.0,,,,,
3622,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,
3623,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3624,5.0,0.0,4.0,0.0,0.0,19.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3625,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3627,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3628,4.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,0.0,18.0,0.0,0.0,,,,,
3629,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3630,18.0,0.0,5.0,0.0,0.0,19.0,0.0,4.0,0.0,16.0,0.0,1.0,13.0,5.0,,,,,
3631,12.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3632,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3633,10.0,0.0,0.0,9.0,0.0,14.0,0.0,11.0,13.0,10.0,13.0,10.0,7.0,3.0,,,,,
3634,18.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,5.0,0.0,16.0,0.0,0.0,,,,,
3635,14.0,0.0,0.0,0.0,18.0,16.0,0.0,14.0,0.0,8.0,18.0,19.0,1.0,20.0,,,,,
3636,7.0,4.0,15.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,7.0,12.0,20.0,,,,,
3637,13.0,0.0,0.0,0.0,10.0,20.0,0.0,10.0,0.0,20.0,16.0,4.0,7.0,12.0,,,,,
3638,11.0,0.0,20.0,13.0,0.0,0.0,0.0,11.0,0.0,19.0,0.0,0.0,0.0,0.0,,,,,
3639,8.0,0.0,0.0,0.0,20.0,0.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,
3640,18.0,18.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,19.0,8.0,3.0,20.0,7.0,,,,,
3641,6.0,0.0,0.0,0.0,10.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,
3642,5.0,0.0,1.0,0.0,0.0,9.0,0.0,6.0,10.0,7.0,6.0,15.0,2.0,15.0,,,,,
3643,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3644,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,,,,,
3645,18.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3646,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3647,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,13.0,19.0,5.0,13.0,16.0,,,,,
3648,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3649,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3650,20.0,0.0,0.0,0.0,2.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3651,17.0,0.0,0.0,0.0,10.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3652,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3653,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3654,20.0,20.0,0.0,0.0,0.0,5.0,6.0,13.0,0.0,1.0,0.0,9.0,0.0,0.0,,,,,
3655,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,20.0,10.0,2.0,8.0,,,,,
3656,15.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3657,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3658,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,
3659,18.0,0.0,0.0,19.0,11.0,20.0,0.0,20.0,13.0,12.0,4.0,20.0,17.0,11.0,,,,,
3660,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,9.0,16.0,5.0,2.0,,,,,
3661,15.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3662,12.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3663,2.0,0.0,15.0,0.0,0.0,0.0,11.0,4.0,0.0,13.0,0.0,4.0,0.0,7.0,,,,,
3664,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3665,11.0,0.0,0.0,0.0,8.0,0.0,18.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,,,,,
3666,1.0,0.0,7.0,14.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
